type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Re_cleaned,Rct_cleaned
impedance,[2010.       9.      24.       7.      53.      28.687],24,B0053,91,6763,06763.csv,,0.1021725584755827,0.1638124856960519,0.1021725584755827,0.1638124856960519
discharge,[2010.       9.      24.       8.      25.      18.515],4,B0053,92,6764,06764.csv,1.0145765174582757,,,,
charge,[2010.       9.      24.       9.       5.      40.015],4,B0053,93,6765,06765.csv,,,,,
discharge,[2010.       9.      24.      12.       7.       3.171],4,B0053,94,6766,06766.csv,0.9811308944080389,,,,
charge,[2010.       9.      24.      12.      47.      29.312],4,B0053,95,6767,06767.csv,,,,,
discharge,[2010.       9.      24.      15.      48.      49.406],4,B0053,96,6768,06768.csv,1.0041687429386437,,,,
charge,[2010.       9.      24.      16.      28.      59.265],4,B0053,97,6769,06769.csv,,,,,
discharge,[2010.       9.      24.      19.      30.      22.281],4,B0053,98,6770,06770.csv,1.007820487960787,,,,
charge,[2010.       9.      24.      20.      10.       9.953],4,B0053,99,6771,06771.csv,,,,,
discharge,[2010.       9.      24.      23.      11.      34.281],4,B0053,100,6772,06772.csv,0.982454133084564,,,,
impedance,[2010.       9.      24.      23.      55.      54.734],24,B0053,101,6773,06773.csv,,0.101759402630188,0.1561112096176128,0.101759402630188,0.1561112096176128
charge,[2010.       9.      25.       0.      27.      44.859],4,B0053,102,6774,06774.csv,,,,,
impedance,[2010.      9.     25.      3.     33.      5.39],24,B0053,103,6775,06775.csv,,0.1004089202755683,0.1667393739054837,0.1004089202755683,0.1667393739054837
discharge,[2010.       9.      28.      11.      41.      33.437],4,B0053,104,6776,06776.csv,1.1096775355538027,,,,
impedance,[2010.       9.      28.      12.      28.      25.625],24,B0053,105,6777,06777.csv,,0.1028028717861379,0.1579454580338051,0.1028028717861379,0.1579454580338051
charge,[2010.      9.     28.     13.      0.     15.89],4,B0053,106,6778,06778.csv,,,,,
impedance,[2010.       9.      28.      16.       5.      40.343],24,B0053,107,6779,06779.csv,,0.1027718376726618,0.1672444723442067,0.1027718376726618,0.1672444723442067
discharge,[2010.       9.      28.      16.      37.      32.109],4,B0053,108,6780,06780.csv,1.1136801589914762,,,,
charge,[2010.       9.      28.      17.      20.       8.734],4,B0053,109,6781,06781.csv,,,,,
discharge,[2010.       9.      28.      20.      21.      33.968],4,B0053,110,6782,06782.csv,1.0385009100572404,,,,
charge,[2010.       9.      28.      21.       4.       5.953],4,B0053,111,6783,06783.csv,,,,,
discharge,[2010.       9.      29.       0.       5.      26.906],4,B0053,112,6784,06784.csv,1.0768815902180078,,,,
charge,[2.01e+03 9.00e+00 2.90e+01 0.00e+00 4.70e+01 8.43e-01],4,B0053,113,6785,06785.csv,,,,,
discharge,[2010.       9.      29.       3.      48.      21.015],4,B0053,114,6786,06786.csv,1.0721705505837382,,,,
charge,[2010.       9.      29.       4.      29.      50.859],4,B0053,115,6787,06787.csv,,,,,
discharge,[2010.       9.      29.       7.      31.      12.015],4,B0053,116,6788,06788.csv,1.0124588999851116,,,,
impedance,[2010.       9.      29.       8.      16.      37.968],24,B0053,117,6789,06789.csv,,0.1019766835572874,0.1547488462835009,0.1019766835572874,0.1547488462835009
charge,[2010.       9.      29.       8.      48.      28.531],4,B0053,118,6790,06790.csv,,,,,
impedance,[2010.       9.      29.      11.      53.      51.203],24,B0053,119,6791,06791.csv,,0.1014554230700909,0.1711389079529937,0.1014554230700909,0.1711389079529937
discharge,[2010.       9.      29.      12.      25.      41.906],4,B0053,120,6792,06792.csv,1.0279944857549583,,,,
charge,[2010.       9.      29.      13.       6.      49.296],4,B0053,121,6793,06793.csv,,,,,
discharge,[2010.       9.      29.      16.       8.      13.421],4,B0053,122,6794,06794.csv,1.0304147279049998,,,,
charge,[2010.       9.      29.      16.      49.      33.218],4,B0053,123,6795,06795.csv,,,,,
discharge,[2010.       9.      29.      19.      50.      59.781],4,B0053,124,6796,06796.csv,1.0556163273995052,,,,
charge,[2010.       9.      29.      20.      31.      38.875],4,B0053,125,6797,06797.csv,,,,,
discharge,[2.01e+03 9.00e+00 2.90e+01 2.30e+01 3.30e+01 8.90e-01],4,B0053,126,6798,06798.csv,1.0011115418162628,,,,
charge,[2010.       9.      30.       0.      13.      58.171],4,B0053,127,6799,06799.csv,,,,,
discharge,[2010.       9.      30.       3.      15.      20.437],4,B0053,128,6800,06800.csv,1.0466839215498662,,,,
impedance,[2010.       9.      30.       3.      59.      31.578],24,B0053,129,6801,06801.csv,,0.1037867037646302,0.1539359676564066,0.1037867037646302,0.1539359676564066
charge,[2010.       9.      30.       4.      31.      22.796],4,B0053,130,6802,06802.csv,,,,,
impedance,[2010.       9.      30.       7.      36.      45.046],24,B0053,131,6803,06803.csv,,0.1019507489324868,0.1658850218902032,0.1019507489324868,0.1658850218902032
discharge,[2010.       9.      30.       8.       8.      36.328],4,B0053,132,6804,06804.csv,1.047181656018543,,,,
charge,[2010.      9.     30.      8.     48.     54.25],4,B0053,133,6805,06805.csv,,,,,
discharge,[2010.       9.      30.      11.      50.      17.687],4,B0053,134,6806,06806.csv,1.0102740078425778,,,,
charge,[2010.       9.      30.      12.      31.      10.171],4,B0053,135,6807,06807.csv,,,,,
discharge,[2010.       9.      30.      15.      32.      33.078],4,B0053,136,6808,06808.csv,0,,,,
discharge,[2010.       9.       3.      12.      10.      27.156],4,B0054,0,6809,06809.csv,0.7399351039859233,,,,
impedance,[2010.       9.       3.      13.       0.      14.437],24,B0054,1,6810,06810.csv,,0.1072922081969677,0.2218699476933641,0.1072922081969677,0.2218699476933641
charge,[2010.       9.       3.      13.      31.      57.625],4,B0054,2,6811,06811.csv,,,,,
impedance,[2010.       9.       3.      16.      37.       4.078],24,B0054,3,6812,06812.csv,,0.1021829807494312,0.2042419605630439,0.1021829807494312,0.2042419605630439
discharge,[2010.       9.       3.      17.       8.      51.656],4,B0054,4,6813,06813.csv,1.1665440238116096,,,,
charge,[2010.      9.      3.     17.     57.     17.25],4,B0054,5,6814,06814.csv,,,,,
discharge,[2010.       9.       3.      20.      58.      26.281],4,B0054,6,6815,06815.csv,1.1052521456138635,,,,
charge,[2010.       9.       3.      21.      46.      44.656],4,B0054,7,6816,06816.csv,,,,,
discharge,[2010.       9.       4.       0.      47.      52.687],4,B0054,8,6817,06817.csv,1.0960302257185877,,,,
charge,[2.0100e+03 9.0000e+00 4.0000e+00 1.0000e+00 3.4000e+01 2.6531e+01],4,B0054,9,6818,06818.csv,,,,,
discharge,[2010.      9.      4.      4.     35.     34.64],4,B0054,10,6819,06819.csv,1.0754450685609742,,,,
charge,[2010.       9.       4.       5.      23.      21.515],4,B0054,11,6820,06820.csv,,,,,
discharge,[2010.       9.       4.       8.      24.      28.609],4,B0054,12,6821,06821.csv,1.0655493528023796,,,,
impedance,[2010    9    4    9   14   17],24,B0054,13,6822,06822.csv,,0.1031180456338316,0.1881064414253356,0.1031180456338316,0.1881064414253356
charge,[2.01e+03 9.00e+00 4.00e+00 9.00e+00 4.60e+01 5.46e-01],4,B0054,14,6823,06823.csv,,,,,
impedance,[2010.       9.       4.      12.      51.       9.515],24,B0054,15,6824,06824.csv,,0.102854712109143,0.1997236891249834,0.102854712109143,0.1997236891249834
discharge,[2010.       9.       4.      13.      22.      53.125],4,B0054,16,6825,06825.csv,1.0568368579972396,,,,
charge,[2010.       9.       4.      14.       6.      24.109],4,B0054,17,6826,06826.csv,,,,,
discharge,[2010.       9.       4.      17.       7.      33.062],4,B0054,18,6827,06827.csv,1.0449064445364842,,,,
charge,[2010.      9.      4.     17.     49.     40.14],4,B0054,19,6828,06828.csv,,,,,
discharge,[2010.       9.       4.      20.      50.      47.984],4,B0054,20,6829,06829.csv,1.0458363976936966,,,,
charge,[2010.       9.       4.      21.      37.      22.484],4,B0054,21,6830,06830.csv,,,,,
discharge,[2010.       9.       5.       0.      38.      30.421],4,B0054,22,6831,06831.csv,1.018187920878015,,,,
charge,[2.0100e+03 9.0000e+00 5.0000e+00 1.0000e+00 2.4000e+01 2.8468e+01],4,B0054,23,6832,06832.csv,,,,,
discharge,[2010.       9.       5.       4.      25.      36.515],4,B0054,24,6833,06833.csv,1.0226409233672233,,,,
impedance,[2010.       9.       5.       5.      10.      52.953],24,B0054,25,6834,06834.csv,,0.1019813742896091,0.1821024264313652,0.1019813742896091,0.1821024264313652
charge,[2010.       9.       5.       5.      42.      37.078],4,B0054,26,6835,06835.csv,,,,,
impedance,[2010.       9.       5.       8.      47.      45.625],24,B0054,27,6836,06836.csv,,0.1002124676480816,0.1861929896982551,0.1002124676480816,0.1861929896982551
discharge,[2010.       9.       5.       9.      19.      29.796],4,B0054,28,6837,06837.csv,1.03890961861509,,,,
charge,[2010.       9.       5.      10.       5.      24.687],4,B0054,29,6838,06838.csv,,,,,
discharge,[2010.       9.       5.      13.       6.      35.671],4,B0054,30,6839,06839.csv,1.0173250354350074,,,,
charge,[2010.       9.       5.      13.      51.      37.406],4,B0054,31,6840,06840.csv,,,,,
discharge,[2010.       9.       5.      16.      52.      47.406],4,B0054,32,6841,06841.csv,1.033183911994548,,,,
charge,[2010.       9.       5.      17.      38.       9.718],4,B0054,33,6842,06842.csv,,,,,
discharge,[2010.       9.       5.      20.      39.      20.328],4,B0054,34,6843,06843.csv,1.0095232119739597,,,,
charge,[2010.       9.       5.      21.      24.      24.046],4,B0054,35,6844,06844.csv,,,,,
discharge,[2010.       9.       6.       0.      25.      33.421],4,B0054,36,6845,06845.csv,0.9862483259626477,,,,
impedance,[2.0100e+03 9.0000e+00 6.0000e+00 1.0000e+00 1.4000e+01 3.2578e+01],24,B0054,37,6846,06846.csv,,0.102605299327127,0.1742424021604426,0.102605299327127,0.1742424021604426
charge,[2.0100e+03 9.0000e+00 6.0000e+00 1.0000e+00 4.6000e+01 1.7296e+01],4,B0054,38,6847,06847.csv,,,,,
impedance,[2010.       9.       6.       4.      51.      28.859],24,B0054,39,6848,06848.csv,,0.0988695675377842,0.1843720630784329,0.0988695675377842,0.1843720630784329
discharge,[2010.      9.      6.      5.     23.     13.75],4,B0054,40,6849,06849.csv,1.0080048320000436,,,,
charge,[2010.      9.      6.      6.      7.     21.89],4,B0054,41,6850,06850.csv,,,,,
discharge,[2010.       9.       6.       9.       8.      34.203],4,B0054,42,6851,06851.csv,1.0153387761254196,,,,
charge,[2010.       9.       6.       9.      52.      10.703],4,B0054,43,6852,06852.csv,,,,,
discharge,[2010.       9.       6.      12.      53.      22.312],4,B0054,44,6853,06853.csv,1.0106786853355956,,,,
charge,[2010.       9.       6.      13.      37.      22.312],4,B0054,45,6854,06854.csv,,,,,
discharge,[2010.       9.       6.      16.      38.      35.375],4,B0054,46,6855,06855.csv,1.010409656585336,,,,
charge,[2010.       9.       6.      17.      22.      56.859],4,B0054,47,6856,06856.csv,,,,,
discharge,[2010.      9.      6.     20.     24.     10.25],4,B0054,48,6857,06857.csv,0.9801433323963482,,,,
impedance,[2010.       9.       6.      21.      12.      26.359],24,B0054,49,6858,06858.csv,,0.0987362784318576,0.1693175293224173,0.0987362784318576,0.1693175293224173
charge,[2010.      9.      6.     21.     44.     11.75],4,B0054,50,6859,06859.csv,,,,,
impedance,[2010.      9.      7.      0.     49.     23.75],24,B0054,51,6860,06860.csv,,0.099535479298496,0.1790995248854611,0.099535479298496,0.1790995248854611
discharge,[2.0100e+03 9.0000e+00 9.0000e+00 1.6000e+01 2.0000e+00 5.5593e+01],4,B0054,52,6861,06861.csv,1.1016641723624385,,,,
impedance,[2010.       9.       9.      16.      53.      17.421],24,B0054,53,6862,06862.csv,,0.0997438408692764,0.1739217121906383,0.0997438408692764,0.1739217121906383
charge,[2010.       9.       9.      17.      25.       2.968],4,B0054,54,6863,06863.csv,,,,,
impedance,[2010.       9.       9.      20.      30.      14.531],24,B0054,55,6864,06864.csv,,0.1002072988544413,0.1733031405960384,0.1002072988544413,0.1733031405960384
discharge,[2.01e+03 9.00e+00 9.00e+00 2.10e+01 2.00e+00 1.09e-01],4,B0054,56,6865,06865.csv,1.0826512239001271,,,,
charge,[2010.       9.       9.      21.      48.       7.734],4,B0054,57,6866,06866.csv,,,,,
discharge,[2010.       9.      10.       0.      49.      20.093],4,B0054,58,6867,06867.csv,1.0575008387868343,,,,
charge,[2.0100e+03 9.0000e+00 1.0000e+01 1.0000e+00 3.4000e+01 5.0609e+01],4,B0054,59,6868,06868.csv,,,,,
discharge,[2010.       9.      10.       4.      36.       5.546],4,B0054,60,6869,06869.csv,1.0385517331615322,,,,
charge,[2010.       9.      10.       5.      20.      43.609],4,B0054,61,6870,06870.csv,,,,,
discharge,[2010.       9.      10.       8.      21.      56.953],4,B0054,62,6871,06871.csv,1.0073294901291132,,,,
charge,[2010.       9.      10.       9.       6.      45.796],4,B0054,63,6872,06872.csv,,,,,
discharge,[2010.       9.      10.      12.       7.      58.578],4,B0054,64,6873,06873.csv,1.0160400308540347,,,,
impedance,[2010.       9.      10.      12.      56.      32.093],24,B0054,65,6874,06874.csv,,0.1048094541730867,0.1776304278897339,0.1048094541730867,0.1776304278897339
charge,[2010.       9.      10.      13.      28.      18.093],4,B0054,66,6875,06875.csv,,,,,
impedance,[2010.       9.      10.      16.      33.      32.109],24,B0054,67,6876,06876.csv,,0.1003655046370946,0.1714604399333128,0.1003655046370946,0.1714604399333128
discharge,[2010.       9.      10.      17.       5.      18.031],4,B0054,68,6877,06877.csv,1.0158319636440951,,,,
charge,[2010.       9.      10.      17.      49.      42.375],4,B0054,69,6878,06878.csv,,,,,
discharge,[2010.       9.      10.      20.      50.      57.921],4,B0054,70,6879,06879.csv,1.0015383803216271,,,,
charge,[2010.       9.      10.      21.      34.      58.687],4,B0054,71,6880,06880.csv,,,,,
discharge,[2010.       9.      11.       0.      36.      11.406],4,B0054,72,6881,06881.csv,0.9812488615918239,,,,
charge,[2.01e+03 9.00e+00 1.10e+01 1.00e+00 1.90e+01 4.25e+01],4,B0054,73,6882,06882.csv,,,,,
discharge,[2010.       9.      11.       4.      20.      54.625],4,B0054,74,6883,06883.csv,0.9987416030110134,,,,
charge,[2010.       9.      11.       5.       4.      36.593],4,B0054,75,6884,06884.csv,,,,,
discharge,[2010.       9.      11.       8.       5.      50.875],4,B0054,76,6885,06885.csv,0.9584014230949642,,,,
impedance,[2010.       9.      11.       8.      53.      33.015],24,B0054,77,6886,06886.csv,,0.0995663814617147,0.1661135074080669,0.0995663814617147,0.1661135074080669
charge,[2010.      9.     11.      9.     25.     19.39],4,B0054,78,6887,06887.csv,,,,,
impedance,[2010.       9.      11.      12.      30.      32.937],24,B0054,79,6888,06888.csv,,0.097951483681631,0.1704338915833084,0.097951483681631,0.1704338915833084
discharge,[2.0100e+03 9.0000e+00 1.1000e+01 1.3000e+01 2.0000e+00 1.9546e+01],4,B0054,80,6889,06889.csv,0.9800846133894623,,,,
charge,[2010.       9.      11.      13.      45.      14.468],4,B0054,81,6890,06890.csv,,,,,
discharge,[2010.       9.      11.      16.      46.      28.437],4,B0054,82,6891,06891.csv,0.9720372198962766,,,,
charge,[2010.       9.      11.      17.      29.      53.218],4,B0054,83,6892,06892.csv,,,,,
discharge,[2010.       9.      11.      20.      31.      10.015],4,B0054,84,6893,06893.csv,0.9693202807518411,,,,
charge,[2010.       9.      11.      21.      14.       2.187],4,B0054,85,6894,06894.csv,,,,,
discharge,[2010.       9.      12.       0.      15.      17.875],4,B0054,86,6895,06895.csv,0.9479786388506265,,,,
charge,[2010.       9.      12.       0.      58.      31.296],4,B0054,87,6896,06896.csv,,,,,
discharge,[2010.       9.      12.       3.      59.      48.265],4,B0054,88,6897,06897.csv,0.9638519569071228,,,,
impedance,[2010.       9.      12.       4.      46.      14.359],24,B0054,89,6898,06898.csv,,0.0982754689900987,0.1725575575951108,0.0982754689900987,0.1725575575951108
charge,[2.010e+03 9.000e+00 1.200e+01 5.000e+00 1.800e+01 1.359e+00],4,B0054,90,6899,06899.csv,,,,,
impedance,[2010.       9.      12.       8.      23.      19.421],24,B0054,91,6900,06900.csv,,0.0997830605676292,0.1703492697554137,0.0997830605676292,0.1703492697554137
discharge,[2010.       9.      12.       8.      55.       6.671],4,B0054,92,6901,06901.csv,0.9682336695484697,,,,
charge,[2010.       9.      12.       9.      38.       3.171],4,B0054,93,6902,06902.csv,,,,,
discharge,[2010.       9.      12.      12.      39.      18.218],4,B0054,94,6903,06903.csv,0.9407020864603765,,,,
charge,[2010.       9.      12.      13.      22.      16.859],4,B0054,95,6904,06904.csv,,,,,
discharge,[2010.       9.      12.      16.      23.      34.703],4,B0054,96,6905,06905.csv,0.9618442077038963,,,,
charge,[2010.       9.      12.      17.       6.       9.515],4,B0054,97,6906,06906.csv,,,,,
